15080,-0.38,-1.52,10.31,0.50,-0.17,-0.00
15123,-0.26,-1.37,10.03,0.46,-0.14,0.02
15166,-0.11,-1.43,9.90,0.28,-0.10,0.01
15207,-0.27,-1.68,10.12,0.28,-0.09,0.00
15250,-0.55,-1.49,9.82,0.22,-0.10,0.01
15292,-0.52,-1.62,10.06,0.19,-0.07,0.02
15334,-0.26,-1.67,9.73,0.18,-0.04,0.01
15376,-0.34,-1.46,9.59,0.04,-0.03,0.01
15418,-0.36,-1.56,9.84,0.01,-0.00,0.03
15459,-0.26,-1.55,9.75,-0.12,0.04,0.04
15501,-0.28,-1.54,9.77,-0.19,0.06,0.04
15542,-0.41,-1.59,9.69,-0.28,0.11,0.03
15584,-0.22,-1.53,9.50,-0.41,0.13,-0.01
15627,-0.89,-1.52,11.20,-0.50,0.07,-0.02
15670,-1.05,-1.40,9.85,-0.48,0.14,0.00
15712,-0.92,-1.80,10.67,-0.49,0.17,0.02
15755,-0.64,-1.89,10.50,-0.52,0.11,-0.00
15798,-0.51,-1.50,10.10,-0.63,0.13,-0.06
15842,-0.66,-1.51,10.51,-0.71,0.17,-0.07
15886,-0.74,-1.81,10.54,-0.78,0.16,-0.04
15929,-0.86,-1.97,10.46,-0.78,0.15,-0.02
15973,-0.89,-2.16,10.28,-0.77,0.18,-0.00
16017,-1.09,-2.33,10.82,-0.72,0.17,0.02
16059,-0.90,-2.38,10.49,-0.69,0.14,0.01
16102,-0.74,-2.35,10.11,-0.69,0.19,-0.02
16146,-1.03,-2.11,10.75,-0.68,0.13,0.01
16188,-0.71,-2.18,10.46,-0.63,0.15,0.01
16231,-0.90,-2.05,10.24,-0.64,0.16,-0.02
16274,-1.04,-2.10,10.15,-0.64,0.11,-0.02
16318,-0.78,-2.15,9.92,-0.61,0.11,-0.02
16361,-0.85,-2.29,9.89,-0.57,0.10,-0.01
16403,-0.78,-2.22,9.32,-0.47,0.07,-0.01
16446,-0.82,-2.28,9.27,-0.39,0.06,-0.02
16489,-0.83,-2.16,9.28,-0.31,-0.02,0.02
16531,-0.65,-2.19,9.06,-0.23,-0.01,0.00
16574,-0.79,-2.24,9.31,-0.14,0.05,-0.02
16617,-0.79,-2.21,9.43,-0.05,-0.02,0.00
16659,-0.42,-2.31,9.17,0.05,-0.04,0.01
16701,-0.51,-2.04,9.08,0.14,-0.02,0.01
16743,-0.73,-1.80,9.21,0.22,-0.05,0.02
16784,-0.75,-1.85,9.22,0.31,-0.09,0.03
16826,-0.61,-1.79,9.73,0.34,-0.11,0.01
16867,-0.75,-1.86,10.01,0.43,-0.17,0.01
16910,-0.53,-1.68,9.50,0.42,-0.17,0.01
16952,-0.71,-1.75,10.07,0.47,-0.18,0.04
16994,-0.84,-1.92,10.28,0.50,-0.22,0.10
17037,-0.31,-1.84,9.76,0.52,-0.23,0.12
17079,-0.35,-1.95,10.10,0.55,-0.21,0.09
17121,-0.63,-1.94,10.39,0.61,-0.21,0.09
17164,-0.78,-1.94,10.64,0.69,-0.22,0.10
17206,-0.65,-1.99,10.71,0.76,-0.24,0.10
17249,-0.53,-1.79,10.75,0.77,-0.28,0.08
17292,-0.50,-1.53,10.52,0.73,-0.27,0.06
17334,-0.42,-1.55,10.62,0.69,-0.26,0.04
17377,-0.46,-1.77,10.90,0.64,-0.26,0.02
17420,-0.44,-1.73,10.79,0.64,-0.25,0.02
17462,-0.42,-1.87,10.81,0.64,-0.23,0.02
17505,-0.51,-1.78,10.66,0.61,-0.22,0.04
17548,-0.37,-1.97,10.34,0.63,-0.18,0.04
17590,-0.26,-1.95,10.59,0.64,-0.12,0.01
17633,-0.53,-1.85,10.94,0.71,-0.13,0.02
17676,-0.22,-1.34,10.34,0.65,-0.17,0.02
17718,-0.03,-1.19,10.02,0.51,-0.16,-0.00
17762,-0.03,-1.16,9.52,0.31,-0.11,0.01
17803,-0.27,-1.54,9.83,0.18,-0.09,0.01
17845,-0.48,-1.83,10.17,0.21,-0.11,0.02
17888,-0.41,-1.89,10.19,0.26,-0.07,0.03
17930,-0.33,-1.57,9.45,0.23,-0.03,0.04
17972,-0.47,-1.38,9.73,0.13,-0.05,0.06
18014,-0.35,-1.25,9.41,-0.00,-0.03,0.06
18056,-0.30,-1.31,9.56,-0.14,0.01,0.06
18098,-0.31,-1.49,10.14,-0.22,0.06,0.05
18141,-0.40,-1.38,9.99,-0.26,0.07,0.04
18182,-0.36,-1.29,9.93,-0.33,0.07,0.04
18224,-0.46,-1.52,10.03,-0.44,0.09,0.02
18266,-0.57,-1.47,10.00,-0.51,0.12,0.01
18309,-0.60,-1.56,10.72,-0.56,0.14,0.01
18352,-0.39,-1.49,10.60,-0.58,0.15,-0.02
18395,-0.52,-1.58,10.43,-0.65,0.17,-0.06
18439,-0.59,-1.36,10.37,-0.73,0.15,-0.06
18483,-0.67,-1.73,10.38,-0.79,0.18,-0.04
18526,-0.70,-2.20,10.97,-0.79,0.19,-0.03
18570,-0.53,-2.00,10.82,-0.75,0.20,-0.03
18614,-0.57,-2.02,10.73,-0.72,0.22,-0.02
18657,-0.88,-1.91,10.81,-0.74,0.21,-0.01
18701,-0.82,-1.81,10.63,-0.75,0.19,0.00
18744,-0.79,-1.97,10.71,-0.81,0.19,-0.01
18787,-0.86,-2.28,10.68,-0.78,0.17,-0.03
18831,-0.80,-2.22,10.26,-0.75,0.15,-0.04
18875,-0.82,-2.13,10.20,-0.70,0.13,-0.01
18918,-0.67,-2.15,9.81,-0.65,0.15,-0.00
18961,-0.83,-2.27,9.65,-0.62,0.14,-0.02
19003,-0.81,-2.29,9.50,-0.56,0.10,-0.02
19046,-0.74,-2.22,9.40,-0.46,0.09,-0.01
19089,-0.87,-2.17,9.20,-0.33,0.07,0.01
19130,-0.62,-2.20,9.11,-0.22,0.07,0.00
19172,-0.51,-2.03,9.13,-0.13,0.03,-0.01
19215,-0.68,-2.04,8.74,-0.08,0.02,-0.01
19257,-0.65,-1.86,9.07,-0.00,0.01,-0.01
19300,-0.64,-1.96,9.06,0.11,-0.01,0.01
19342,-0.66,-1.97,9.37,0.19,-0.04,0.00
19383,-0.91,-1.92,9.42,0.32,-0.08,0.00
19425,-0.82,-1.94,10.13,0.35,-0.11,0.01
19467,-0.54,-1.81,9.41,0.43,-0.13,0.01
19509,-0.60,-1.66,9.50,0.38,-0.13,0.03
19551,-0.59,-1.71,9.65,0.43,-0.15,0.07
19592,-0.73,-1.97,9.95,0.45,-0.15,0.08
19634,-0.88,-1.97,10.24,0.57,-0.19,0.09
19677,-0.84,-1.64,10.41,0.66,-0.21,0.09
19719,-0.73,-1.55,10.13,0.73,-0.23,0.09
